#x 	 	 Phi 
# wavefunction at step number 0 

-1.035000 	 0.000000 
-1.025000 	 0.000000 
-1.015000 	 0.000000 
-1.005000 	 0.000000 
-0.995000 	 0.000000 
-0.985000 	 0.000000 
-0.975000 	 0.000000 
-0.965000 	 0.000000 
-0.955000 	 0.000000 
-0.945000 	 0.000000 
-0.935000 	 0.000000 
-0.925000 	 0.000000 
-0.915000 	 0.000000 
-0.905000 	 0.000000 
-0.895000 	 0.000000 
-0.885000 	 0.000000 
-0.875000 	 0.000000 
-0.865000 	 0.000000 
-0.855000 	 0.000000 
-0.845000 	 0.000000 
-0.835000 	 0.000000 
-0.825000 	 0.000000 
-0.815000 	 0.000000 
-0.805000 	 0.000000 
-0.795000 	 0.000000 
-0.785000 	 0.000000 
-0.775000 	 0.000000 
-0.765000 	 0.000000 
-0.755000 	 0.000000 
-0.745000 	 0.000000 
-0.735000 	 0.000000 
-0.725000 	 0.000000 
-0.715000 	 0.000000 
-0.705000 	 0.000000 
-0.695000 	 0.000000 
-0.685000 	 0.000000 
-0.675000 	 0.000000 
-0.665000 	 0.000000 
-0.655000 	 0.000000 
-0.645000 	 0.000000 
-0.635000 	 0.000000 
-0.625000 	 0.000000 
-0.615000 	 0.000000 
-0.605000 	 0.000000 
-0.595000 	 0.000000 
-0.585000 	 0.000000 
-0.575000 	 0.000000 
-0.565000 	 0.000000 
-0.555000 	 0.000000 
-0.545000 	 0.000000 
-0.535000 	 0.000000 
-0.525000 	 0.000000 
-0.515000 	 0.000000 
-0.505000 	 0.000000 
-0.495000 	 0.965351 
-0.485000 	 1.224105 
-0.475000 	 1.064872 
-0.465000 	 1.124585 
-0.455000 	 1.114633 
-0.445000 	 1.074824 
-0.435000 	 1.054920 
-0.425000 	 0.835974 
-0.415000 	 1.064872 
-0.405000 	 0.975304 
-0.395000 	 0.975304 
-0.385000 	 0.945447 
-0.375000 	 0.925543 
-0.365000 	 1.124585 
-0.355000 	 0.875783 
-0.345000 	 0.965351 
-0.335000 	 1.064872 
-0.325000 	 0.875783 
-0.315000 	 0.925543 
-0.305000 	 0.905639 
-0.295000 	 1.074824 
-0.285000 	 0.806118 
-0.275000 	 0.965351 
-0.265000 	 0.845927 
-0.255000 	 0.786214 
-0.245000 	 1.005160 
-0.235000 	 1.054920 
-0.225000 	 1.114633 
-0.215000 	 1.025064 
-0.205000 	 0.985256 
-0.195000 	 1.015112 
-0.185000 	 0.975304 
-0.175000 	 1.044968 
-0.165000 	 1.025064 
-0.155000 	 1.164393 
-0.145000 	 1.035016 
-0.135000 	 0.935495 
-0.125000 	 0.965351 
-0.115000 	 1.074824 
-0.105000 	 1.124585 
-0.095000 	 0.905639 
-0.085000 	 0.905639 
-0.075000 	 0.806118 
-0.065000 	 1.154441 
-0.055000 	 1.064872 
-0.045000 	 1.064872 
-0.035000 	 0.925543 
-0.025000 	 0.736454 
-0.015000 	 0.935495 
-0.005000 	 0.965351 
0.005000 	 1.064872 
0.015000 	 1.015112 
0.025000 	 1.035016 
0.035000 	 1.005160 
0.045000 	 0.945447 
0.055000 	 1.025064 
0.065000 	 1.134537 
0.075000 	 1.035016 
0.085000 	 0.895687 
0.095000 	 1.015112 
0.105000 	 0.985256 
0.115000 	 0.925543 
0.125000 	 1.064872 
0.135000 	 1.084776 
0.145000 	 1.164393 
0.155000 	 0.955399 
0.165000 	 1.084776 
0.175000 	 1.064872 
0.185000 	 1.054920 
0.195000 	 0.905639 
0.205000 	 1.005160 
0.215000 	 0.985256 
0.225000 	 1.025064 
0.235000 	 0.945447 
0.245000 	 1.084776 
0.255000 	 0.935495 
0.265000 	 0.885735 
0.275000 	 1.094728 
0.285000 	 0.756358 
0.295000 	 1.174345 
0.305000 	 0.995208 
0.315000 	 0.826022 
0.325000 	 1.044968 
0.335000 	 1.044968 
0.345000 	 1.035016 
0.355000 	 0.865831 
0.365000 	 0.915591 
0.375000 	 0.995208 
0.385000 	 0.885735 
0.395000 	 0.975304 
0.405000 	 1.015112 
0.415000 	 0.895687 
0.425000 	 1.104681 
0.435000 	 1.025064 
0.445000 	 1.044968 
0.455000 	 0.875783 
0.465000 	 1.015112 
0.475000 	 0.925543 
0.485000 	 1.194249 
0.495000 	 0.915591 
0.505000 	 0.000000 
0.515000 	 0.000000 
0.525000 	 0.000000 
0.535000 	 0.000000 
0.545000 	 0.000000 
0.555000 	 0.000000 
0.565000 	 0.000000 
0.575000 	 0.000000 
0.585000 	 0.000000 
0.595000 	 0.000000 
0.605000 	 0.000000 
0.615000 	 0.000000 
0.625000 	 0.000000 
0.635000 	 0.000000 
0.645000 	 0.000000 
0.655000 	 0.000000 
0.665000 	 0.000000 
0.675000 	 0.000000 
0.685000 	 0.000000 
0.695000 	 0.000000 
0.705000 	 0.000000 
0.715000 	 0.000000 
0.725000 	 0.000000 
0.735000 	 0.000000 
0.745000 	 0.000000 
0.755000 	 0.000000 
0.765000 	 0.000000 
0.775000 	 0.000000 
0.785000 	 0.000000 
0.795000 	 0.000000 
0.805000 	 0.000000 
0.815000 	 0.000000 
0.825000 	 0.000000 
0.835000 	 0.000000 
0.845000 	 0.000000 
0.855000 	 0.000000 
0.865000 	 0.000000 
0.875000 	 0.000000 
0.885000 	 0.000000 
0.895000 	 0.000000 
0.905000 	 0.000000 
0.915000 	 0.000000 
0.925000 	 0.000000 
0.935000 	 0.000000 
0.945000 	 0.000000 
0.955000 	 0.000000 
0.965000 	 0.000000 
0.975000 	 0.000000 
0.985000 	 0.000000 
0.995000 	 0.000000 
1.005000 	 0.000000 
1.015000 	 0.000000 
1.025000 	 0.000000 
1.035000 	 0.000000 
1.045000 	 0.000000 
1.055000 	 0.000000 
1.065000 	 0.000000 
1.075000 	 0.000000 
1.085000 	 0.000000 
1.095000 	 0.000000 
1.105000 	 0.000000 
1.115000 	 0.000000 
1.125000 	 0.000000 
1.135000 	 0.000000 
1.145000 	 0.000000 
1.155000 	 0.000000 
1.165000 	 0.000000 
1.175000 	 0.000000 
1.185000 	 0.000000 
1.195000 	 0.000000 
1.205000 	 0.000000 
1.215000 	 0.000000 
1.225000 	 0.000000 
1.235000 	 0.000000 
1.245000 	 0.000000 
1.255000 	 0.000000 
1.265000 	 0.000000 
1.275000 	 0.000000 
1.285000 	 0.000000 
1.295000 	 0.000000 
1.305000 	 0.000000 
1.315000 	 0.000000 
1.325000 	 0.000000 
1.335000 	 0.000000 
1.345000 	 0.000000 
1.355000 	 0.000000 
1.365000 	 0.000000 
1.375000 	 0.000000 
1.385000 	 0.000000 
1.395000 	 0.000000 
1.405000 	 0.000000 
1.415000 	 0.000000 
1.425000 	 0.000000 
1.435000 	 0.000000 
1.445000 	 0.000000 
1.455000 	 0.000000 
1.465000 	 0.000000 
1.475000 	 0.000000 
1.485000 	 0.000000 
1.495000 	 0.000000 
1.505000 	 0.000000 
1.515000 	 0.000000 
1.525000 	 0.000000 
1.535000 	 0.000000 
1.545000 	 0.000000 
1.555000 	 0.000000 
1.565000 	 0.000000 
1.575000 	 0.000000 
1.585000 	 0.000000 
1.595000 	 0.000000 
1.605000 	 0.000000 
1.615000 	 0.000000 
1.625000 	 0.000000 
1.635000 	 0.000000 
1.645000 	 0.000000 
1.655000 	 0.000000 
1.665000 	 0.000000 
1.675000 	 0.000000 
1.685000 	 0.000000 
1.695000 	 0.000000 
1.705000 	 0.000000 
1.715000 	 0.000000 
1.725000 	 0.000000 
1.735000 	 0.000000 
1.745000 	 0.000000 
1.755000 	 0.000000 
1.765000 	 0.000000 
1.775000 	 0.000000 
1.785000 	 0.000000 
1.795000 	 0.000000 
1.805000 	 0.000000 
1.815000 	 0.000000 
1.825000 	 0.000000 
1.835000 	 0.000000 
1.845000 	 0.000000 
1.855000 	 0.000000 
1.865000 	 0.000000 
1.875000 	 0.000000 
1.885000 	 0.000000 
1.895000 	 0.000000 
1.905000 	 0.000000 
1.915000 	 0.000000 
1.925000 	 0.000000 
1.935000 	 0.000000 
1.945000 	 0.000000 
1.955000 	 0.000000 
1.965000 	 0.000000 
1.975000 	 0.000000 
1.985000 	 0.000000 
1.995000 	 0.000000 
2.005000 	 0.000000 
2.015000 	 0.000000 
2.025000 	 0.000000 
2.035000 	 0.000000 
2.045000 	 0.000000 
2.055000 	 0.000000 
2.065000 	 0.000000 
2.075000 	 0.000000 
2.085000 	 0.000000 
2.095000 	 0.000000 
2.105000 	 0.000000 
2.115000 	 0.000000 
2.125000 	 0.000000 
2.135000 	 0.000000 
2.145000 	 0.000000 
2.155000 	 0.000000 
2.165000 	 0.000000 
2.175000 	 0.000000 
2.185000 	 0.000000 
2.195000 	 0.000000 
2.205000 	 0.000000 
2.215000 	 0.000000 
2.225000 	 0.000000 
2.235000 	 0.000000 
2.245000 	 0.000000 
2.255000 	 0.000000 
2.265000 	 0.000000 
2.275000 	 0.000000 
2.285000 	 0.000000 
2.295000 	 0.000000 
2.305000 	 0.000000 
2.315000 	 0.000000 
2.325000 	 0.000000 
2.335000 	 0.000000 
2.345000 	 0.000000 
2.355000 	 0.000000 
2.365000 	 0.000000 
2.375000 	 0.000000 
2.385000 	 0.000000 
2.395000 	 0.000000 
2.405000 	 0.000000 
2.415000 	 0.000000 
2.425000 	 0.000000 
2.435000 	 0.000000 
2.445000 	 0.000000 
2.455000 	 0.000000 
2.465000 	 0.000000 
2.475000 	 0.000000 
2.485000 	 0.000000 
2.495000 	 0.000000 
2.505000 	 0.000000 
2.515000 	 0.000000 
2.525000 	 0.000000 
2.535000 	 0.000000 
2.545000 	 0.000000 
2.555000 	 0.000000 
2.565000 	 0.000000 
2.575000 	 0.000000 
2.585000 	 0.000000 
2.595000 	 0.000000 
2.605000 	 0.000000 
2.615000 	 0.000000 
2.625000 	 0.000000 
2.635000 	 0.000000 
2.645000 	 0.000000 
2.655000 	 0.000000 
2.665000 	 0.000000 
2.675000 	 0.000000 
2.685000 	 0.000000 
2.695000 	 0.000000 
2.705000 	 0.000000 
2.715000 	 0.000000 
2.725000 	 0.000000 
2.735000 	 0.000000 
2.745000 	 0.000000 
2.755000 	 0.000000 
2.765000 	 0.000000 
2.775000 	 0.000000 
2.785000 	 0.000000 
2.795000 	 0.000000 
2.805000 	 0.000000 
2.815000 	 0.000000 
2.825000 	 0.000000 
2.835000 	 0.000000 
2.845000 	 0.000000 
2.855000 	 0.000000 
2.865000 	 0.000000 
2.875000 	 0.000000 
2.885000 	 0.000000 
2.895000 	 0.000000 
2.905000 	 0.000000 
2.915000 	 0.000000 
2.925000 	 0.000000 
2.935000 	 0.000000 
2.945000 	 0.000000 
2.955000 	 0.000000 
2.965000 	 0.000000 
2.975000 	 0.000000 
2.985000 	 0.000000 
2.995000 	 0.000000 
3.005000 	 0.000000 
3.015000 	 0.000000 
3.025000 	 0.000000 
3.035000 	 0.000000 
3.045000 	 0.000000 
3.055000 	 0.000000 
3.065000 	 0.000000 
3.075000 	 0.000000 
3.085000 	 0.000000 
3.095000 	 0.000000 
3.105000 	 0.000000 
3.115000 	 0.000000 
3.125000 	 0.000000 
3.135000 	 0.000000 
3.145000 	 0.000000 
3.155000 	 0.000000 
3.165000 	 0.000000 
3.175000 	 0.000000 
3.185000 	 0.000000 
3.195000 	 0.000000 
3.205000 	 0.000000 
3.215000 	 0.000000 
3.225000 	 0.000000 
3.235000 	 0.000000 
3.245000 	 0.000000 
3.255000 	 0.000000 
3.265000 	 0.000000 
3.275000 	 0.000000 
3.285000 	 0.000000 
3.295000 	 0.000000 
3.305000 	 0.000000 
3.315000 	 0.000000 
3.325000 	 0.000000 
3.335000 	 0.000000 
3.345000 	 0.000000 
3.355000 	 0.000000 
3.365000 	 0.000000 
3.375000 	 0.000000 
3.385000 	 0.000000 
3.395000 	 0.000000 
3.405000 	 0.000000 
3.415000 	 0.000000 
3.425000 	 0.000000 
3.435000 	 0.000000 
3.445000 	 0.000000 
3.455000 	 0.000000 
3.465000 	 0.000000 
3.475000 	 0.000000 
3.485000 	 0.000000 
3.495000 	 0.000000 
3.505000 	 0.000000 
3.515000 	 0.000000 
3.525000 	 0.000000 
3.535000 	 0.000000 
3.545000 	 0.000000 
3.555000 	 0.000000 
3.565000 	 0.000000 
3.575000 	 0.000000 
3.585000 	 0.000000 
3.595000 	 0.000000 
3.605000 	 0.000000 
3.615000 	 0.000000 
3.625000 	 0.000000 
3.635000 	 0.000000 
3.645000 	 0.000000 
3.655000 	 0.000000 
3.665000 	 0.000000 
3.675000 	 0.000000 
3.685000 	 0.000000 
3.695000 	 0.000000 
3.705000 	 0.000000 
3.715000 	 0.000000 
3.725000 	 0.000000 
3.735000 	 0.000000 
3.745000 	 0.000000 
3.755000 	 0.000000 
3.765000 	 0.000000 
3.775000 	 0.000000 
3.785000 	 0.000000 
3.795000 	 0.000000 
3.805000 	 0.000000 
3.815000 	 0.000000 
3.825000 	 0.000000 
3.835000 	 0.000000 
3.845000 	 0.000000 
3.855000 	 0.000000 
3.865000 	 0.000000 
3.875000 	 0.000000 
3.885000 	 0.000000 
3.895000 	 0.000000 
3.905000 	 0.000000 
3.915000 	 0.000000 
3.925000 	 0.000000 
3.935000 	 0.000000 
3.945000 	 0.000000 
3.955000 	 0.000000 
3.965000 	 0.000000 
3.975000 	 0.000000 
3.985000 	 0.000000 
3.995000 	 0.000000 
4.005000 	 0.000000 
4.015000 	 0.000000 
4.025000 	 0.000000 
4.035000 	 0.000000 
4.045000 	 0.000000 
4.055000 	 0.000000 
4.065000 	 0.000000 
4.075000 	 0.000000 
4.085000 	 0.000000 
4.095000 	 0.000000 
4.105000 	 0.000000 
4.115000 	 0.000000 
4.125000 	 0.000000 
4.135000 	 0.000000 
4.145000 	 0.000000 
4.155000 	 0.000000 
4.165000 	 0.000000 
4.175000 	 0.000000 
4.185000 	 0.000000 
4.195000 	 0.000000 
4.205000 	 0.000000 
4.215000 	 0.000000 
4.225000 	 0.000000 
4.235000 	 0.000000 
4.245000 	 0.000000 
4.255000 	 0.000000 
4.265000 	 0.000000 
4.275000 	 0.000000 
4.285000 	 0.000000 
4.295000 	 0.000000 
4.305000 	 0.000000 
4.315000 	 0.000000 
4.325000 	 0.000000 
4.335000 	 0.000000 
4.345000 	 0.000000 
4.355000 	 0.000000 
4.365000 	 0.000000 
4.375000 	 0.000000 
4.385000 	 0.000000 
4.395000 	 0.000000 
4.405000 	 0.000000 
4.415000 	 0.000000 
4.425000 	 0.000000 
4.435000 	 0.000000 
4.445000 	 0.000000 
4.455000 	 0.000000 
4.465000 	 0.000000 
4.475000 	 0.000000 
4.485000 	 0.000000 
4.495000 	 0.000000 
4.505000 	 0.000000 
4.515000 	 0.000000 
4.525000 	 0.000000 
4.535000 	 0.000000 
4.545000 	 0.000000 
4.555000 	 0.000000 
4.565000 	 0.000000 
4.575000 	 0.000000 
4.585000 	 0.000000 
4.595000 	 0.000000 
4.605000 	 0.000000 
4.615000 	 0.000000 
4.625000 	 0.000000 
4.635000 	 0.000000 
4.645000 	 0.000000 
4.655000 	 0.000000 
4.665000 	 0.000000 
4.675000 	 0.000000 
4.685000 	 0.000000 
4.695000 	 0.000000 
4.705000 	 0.000000 
4.715000 	 0.000000 
4.725000 	 0.000000 
4.735000 	 0.000000 
4.745000 	 0.000000 
4.755000 	 0.000000 
4.765000 	 0.000000 
4.775000 	 0.000000 
4.785000 	 0.000000 
4.795000 	 0.000000 
4.805000 	 0.000000 
4.815000 	 0.000000 
4.825000 	 0.000000 
4.835000 	 0.000000 
4.845000 	 0.000000 
4.855000 	 0.000000 
4.865000 	 0.000000 
4.875000 	 0.000000 
4.885000 	 0.000000 
4.895000 	 0.000000 
4.905000 	 0.000000 
4.915000 	 0.000000 
4.925000 	 0.000000 
4.935000 	 0.000000 
4.945000 	 0.000000 
4.955000 	 0.000000 
4.965000 	 0.000000 
4.975000 	 0.000000 
4.985000 	 0.000000 
4.995000 	 0.000000 
5.005000 	 0.000000 
5.015000 	 0.000000 
5.025000 	 0.000000 
5.035000 	 0.000000 
5.045000 	 0.000000 
5.055000 	 0.000000 
5.065000 	 0.000000 
5.075000 	 0.000000 
5.085000 	 0.000000 
5.095000 	 0.000000 
5.105000 	 0.000000 
5.115000 	 0.000000 
5.125000 	 0.000000 
5.135000 	 0.000000 
5.145000 	 0.000000 
5.155000 	 0.000000 
5.165000 	 0.000000 
5.175000 	 0.000000 
5.185000 	 0.000000 
5.195000 	 0.000000 
5.205000 	 0.000000 
5.215000 	 0.000000 
5.225000 	 0.000000 
5.235000 	 0.000000 
5.245000 	 0.000000 
5.255000 	 0.000000 
5.265000 	 0.000000 
5.275000 	 0.000000 
5.285000 	 0.000000 
5.295000 	 0.000000 
5.305000 	 0.000000 
5.315000 	 0.000000 
5.325000 	 0.000000 
5.335000 	 0.000000 
5.345000 	 0.000000 
5.355000 	 0.000000 
5.365000 	 0.000000 
5.375000 	 0.000000 
5.385000 	 0.000000 
5.395000 	 0.000000 
5.405000 	 0.000000 
5.415000 	 0.000000 
5.425000 	 0.000000 
5.435000 	 0.000000 
5.445000 	 0.000000 
5.455000 	 0.000000 
5.465000 	 0.000000 
5.475000 	 0.000000 
5.485000 	 0.000000 
5.495000 	 0.000000 
5.505000 	 0.000000 
5.515000 	 0.000000 
5.525000 	 0.000000 
5.535000 	 0.000000 
5.545000 	 0.000000 
5.555000 	 0.000000 
5.565000 	 0.000000 
5.575000 	 0.000000 
5.585000 	 0.000000 
5.595000 	 0.000000 
5.605000 	 0.000000 
5.615000 	 0.000000 
5.625000 	 0.000000 
5.635000 	 0.000000 
5.645000 	 0.000000 
5.655000 	 0.000000 
5.665000 	 0.000000 
5.675000 	 0.000000 
5.685000 	 0.000000 
5.695000 	 0.000000 
5.705000 	 0.000000 
5.715000 	 0.000000 
5.725000 	 0.000000 
5.735000 	 0.000000 
5.745000 	 0.000000 
5.755000 	 0.000000 
5.765000 	 0.000000 
5.775000 	 0.000000 
5.785000 	 0.000000 
5.795000 	 0.000000 
5.805000 	 0.000000 
5.815000 	 0.000000 
5.825000 	 0.000000 
5.835000 	 0.000000 
5.845000 	 0.000000 
5.855000 	 0.000000 
5.865000 	 0.000000 
5.875000 	 0.000000 
5.885000 	 0.000000 
5.895000 	 0.000000 
5.905000 	 0.000000 
5.915000 	 0.000000 
5.925000 	 0.000000 
5.935000 	 0.000000 
5.945000 	 0.000000 
5.955000 	 0.000000 
5.965000 	 0.000000 
5.975000 	 0.000000 
5.985000 	 0.000000 
5.995000 	 0.000000 
6.005000 	 0.000000 
6.015000 	 0.000000 
6.025000 	 0.000000 
6.035000 	 0.000000 
6.045000 	 0.000000 
6.055000 	 0.000000 
6.065000 	 0.000000 
6.075000 	 0.000000 
6.085000 	 0.000000 
6.095000 	 0.000000 
6.105000 	 0.000000 
6.115000 	 0.000000 
6.125000 	 0.000000 
6.135000 	 0.000000 
6.145000 	 0.000000 
6.155000 	 0.000000 
6.165000 	 0.000000 
6.175000 	 0.000000 
6.185000 	 0.000000 
6.195000 	 0.000000 
6.205000 	 0.000000 
6.215000 	 0.000000 
6.225000 	 0.000000 
6.235000 	 0.000000 
6.245000 	 0.000000 
6.255000 	 0.000000 
6.265000 	 0.000000 
6.275000 	 0.000000 
6.285000 	 0.000000 
6.295000 	 0.000000 
6.305000 	 0.000000 
6.315000 	 0.000000 
6.325000 	 0.000000 
6.335000 	 0.000000 
6.345000 	 0.000000 
6.355000 	 0.000000 
6.365000 	 0.000000 
6.375000 	 0.000000 
6.385000 	 0.000000 
6.395000 	 0.000000 
6.405000 	 0.000000 
6.415000 	 0.000000 
6.425000 	 0.000000 
6.435000 	 0.000000 
6.445000 	 0.000000 
6.455000 	 0.000000 
6.465000 	 0.000000 
6.475000 	 0.000000 
6.485000 	 0.000000 
6.495000 	 0.000000 
6.505000 	 0.000000 
6.515000 	 0.000000 
6.525000 	 0.000000 
6.535000 	 0.000000 
6.545000 	 0.000000 
6.555000 	 0.000000 
6.565000 	 0.000000 
6.575000 	 0.000000 
6.585000 	 0.000000 
6.595000 	 0.000000 
6.605000 	 0.000000 
6.615000 	 0.000000 
6.625000 	 0.000000 
6.635000 	 0.000000 
6.645000 	 0.000000 
6.655000 	 0.000000 
6.665000 	 0.000000 
6.675000 	 0.000000 
6.685000 	 0.000000 
6.695000 	 0.000000 
6.705000 	 0.000000 
6.715000 	 0.000000 
6.725000 	 0.000000 
6.735000 	 0.000000 
6.745000 	 0.000000 
6.755000 	 0.000000 
6.765000 	 0.000000 
6.775000 	 0.000000 
6.785000 	 0.000000 
6.795000 	 0.000000 
6.805000 	 0.000000 
6.815000 	 0.000000 
6.825000 	 0.000000 
6.835000 	 0.000000 
6.845000 	 0.000000 
6.855000 	 0.000000 
6.865000 	 0.000000 
6.875000 	 0.000000 
6.885000 	 0.000000 
6.895000 	 0.000000 
6.905000 	 0.000000 
6.915000 	 0.000000 
6.925000 	 0.000000 
6.935000 	 0.000000 
6.945000 	 0.000000 
6.955000 	 0.000000 
6.965000 	 0.000000 
6.975000 	 0.000000 
6.985000 	 0.000000 
6.995000 	 0.000000 
7.005000 	 0.000000 
7.015000 	 0.000000 
7.025000 	 0.000000 
7.035000 	 0.000000 
7.045000 	 0.000000 
7.055000 	 0.000000 
7.065000 	 0.000000 
7.075000 	 0.000000 
7.085000 	 0.000000 
7.095000 	 0.000000 
7.105000 	 0.000000 
7.115000 	 0.000000 
7.125000 	 0.000000 
7.135000 	 0.000000 
7.145000 	 0.000000 
7.155000 	 0.000000 
7.165000 	 0.000000 
7.175000 	 0.000000 
7.185000 	 0.000000 
7.195000 	 0.000000 
7.205000 	 0.000000 
7.215000 	 0.000000 
7.225000 	 0.000000 
7.235000 	 0.000000 
7.245000 	 0.000000 
7.255000 	 0.000000 
7.265000 	 0.000000 
7.275000 	 0.000000 
7.285000 	 0.000000 
7.295000 	 0.000000 
7.305000 	 0.000000 
7.315000 	 0.000000 
7.325000 	 0.000000 
7.335000 	 0.000000 
7.345000 	 0.000000 
7.355000 	 0.000000 
7.365000 	 0.000000 
7.375000 	 0.000000 
7.385000 	 0.000000 
7.395000 	 0.000000 
7.405000 	 0.000000 
7.415000 	 0.000000 
7.425000 	 0.000000 
7.435000 	 0.000000 
7.445000 	 0.000000 
7.455000 	 0.000000 
7.465000 	 0.000000 
7.475000 	 0.000000 
7.485000 	 0.000000 
7.495000 	 0.000000 
7.505000 	 0.000000 
7.515000 	 0.000000 
7.525000 	 0.000000 
7.535000 	 0.000000 
7.545000 	 0.000000 
7.555000 	 0.000000 
7.565000 	 0.000000 
7.575000 	 0.000000 
7.585000 	 0.000000 
7.595000 	 0.000000 
7.605000 	 0.000000 
7.615000 	 0.000000 
7.625000 	 0.000000 
7.635000 	 0.000000 
7.645000 	 0.000000 
7.655000 	 0.000000 
7.665000 	 0.000000 
7.675000 	 0.000000 
7.685000 	 0.000000 
7.695000 	 0.000000 
7.705000 	 0.000000 
7.715000 	 0.000000 
7.725000 	 0.000000 
7.735000 	 0.000000 
7.745000 	 0.000000 
7.755000 	 0.000000 
7.765000 	 0.000000 
7.775000 	 0.000000 
7.785000 	 0.000000 
7.795000 	 0.000000 
7.805000 	 0.000000 
7.815000 	 0.000000 
7.825000 	 0.000000 
7.835000 	 0.000000 
7.845000 	 0.000000 
7.855000 	 0.000000 
7.865000 	 0.000000 
7.875000 	 0.000000 
7.885000 	 0.000000 
7.895000 	 0.000000 
7.905000 	 0.000000 
7.915000 	 0.000000 
7.925000 	 0.000000 
7.935000 	 0.000000 
7.945000 	 0.000000 
7.955000 	 0.000000 
7.965000 	 0.000000 
7.975000 	 0.000000 
7.985000 	 0.000000 
7.995000 	 0.000000 
8.005000 	 0.000000 
8.015000 	 0.000000 
8.025000 	 0.000000 
8.035000 	 0.000000 
8.045000 	 0.000000 
8.055000 	 0.000000 
8.065000 	 0.000000 
8.075000 	 0.000000 
8.085000 	 0.000000 
8.095000 	 0.000000 
8.105000 	 0.000000 
8.115000 	 0.000000 
8.125000 	 0.000000 
8.135000 	 0.000000 
8.145000 	 0.000000 
8.155000 	 0.000000 
8.165000 	 0.000000 
8.175000 	 0.000000 
8.185000 	 0.000000 
8.195000 	 0.000000 
8.205000 	 0.000000 
8.215000 	 0.000000 
8.225000 	 0.000000 
8.235000 	 0.000000 
8.245000 	 0.000000 
8.255000 	 0.000000 
8.265000 	 0.000000 
8.275000 	 0.000000 
8.285000 	 0.000000 
8.295000 	 0.000000 
8.305000 	 0.000000 
8.315000 	 0.000000 
8.325000 	 0.000000 
8.335000 	 0.000000 
8.345000 	 0.000000 
8.355000 	 0.000000 
8.365000 	 0.000000 
8.375000 	 0.000000 
8.385000 	 0.000000 
8.395000 	 0.000000 
8.405000 	 0.000000 
8.415000 	 0.000000 
8.425000 	 0.000000 
8.435000 	 0.000000 
8.445000 	 0.000000 
8.455000 	 0.000000 
8.465000 	 0.000000 
8.475000 	 0.000000 
8.485000 	 0.000000 
8.495000 	 0.000000 
8.505000 	 0.000000 
8.515000 	 0.000000 
8.525000 	 0.000000 
8.535000 	 0.000000 
8.545000 	 0.000000 
8.555000 	 0.000000 
8.565000 	 0.000000 
8.575000 	 0.000000 
8.585000 	 0.000000 
8.595000 	 0.000000 
8.605000 	 0.000000 
8.615000 	 0.000000 
8.625000 	 0.000000 
8.635000 	 0.000000 
8.645000 	 0.000000 
8.655000 	 0.000000 
8.665000 	 0.000000 
8.675000 	 0.000000 
8.685000 	 0.000000 
8.695000 	 0.000000 
8.705000 	 0.000000 
8.715000 	 0.000000 
8.725000 	 0.000000 
8.735000 	 0.000000 
8.745000 	 0.000000 
8.755000 	 0.000000 
8.765000 	 0.000000 
8.775000 	 0.000000 
8.785000 	 0.000000 
8.795000 	 0.000000 
8.805000 	 0.000000 
8.815000 	 0.000000 
8.825000 	 0.000000 
8.835000 	 0.000000 
8.845000 	 0.000000 
8.855000 	 0.000000 
8.865000 	 0.000000 
8.875000 	 0.000000 
8.885000 	 0.000000 
8.895000 	 0.000000 
8.905000 	 0.000000 
8.915000 	 0.000000 
8.925000 	 0.000000 
8.935000 	 0.000000 
8.945000 	 0.000000 
8.955000 	 0.000000 
8.965000 	 0.000000 
8.975000 	 0.000000 
8.985000 	 0.000000 
8.995000 	 0.000000 
9.005000 	 0.000000 
9.015000 	 0.000000 
9.025000 	 0.000000 
9.035000 	 0.000000 
9.045000 	 0.000000 
9.055000 	 0.000000 
9.065000 	 0.000000 
9.075000 	 0.000000 
9.085000 	 0.000000 
9.095000 	 0.000000 
9.105000 	 0.000000 
9.115000 	 0.000000 
9.125000 	 0.000000 
9.135000 	 0.000000 
9.145000 	 0.000000 
9.155000 	 0.000000 
9.165000 	 0.000000 
9.175000 	 0.000000 
9.185000 	 0.000000 
9.195000 	 0.000000 
9.205000 	 0.000000 
9.215000 	 0.000000 
9.225000 	 0.000000 
9.235000 	 0.000000 
9.245000 	 0.000000 
9.255000 	 0.000000 
9.265000 	 0.000000 
9.275000 	 0.000000 
9.285000 	 0.000000 
9.295000 	 0.000000 
9.305000 	 0.000000 
9.315000 	 0.000000 
9.325000 	 0.000000 
9.335000 	 0.000000 
9.345000 	 0.000000 
9.355000 	 0.000000 
9.365000 	 0.000000 
9.375000 	 0.000000 
9.385000 	 0.000000 
9.395000 	 0.000000 
9.405000 	 0.000000 
9.415000 	 0.000000 
9.425000 	 0.000000 
9.435000 	 0.000000 
9.445000 	 0.000000 
9.455000 	 0.000000 
9.465000 	 0.000000 
9.475000 	 0.000000 
9.485000 	 0.000000 
9.495000 	 0.000000 
9.505000 	 0.000000 
9.515000 	 0.000000 
9.525000 	 0.000000 
9.535000 	 0.000000 
9.545000 	 0.000000 
9.555000 	 0.000000 
9.565000 	 0.000000 
9.575000 	 0.000000 
9.585000 	 0.000000 
9.595000 	 0.000000 
9.605000 	 0.000000 
9.615000 	 0.000000 
9.625000 	 0.000000 
